Date,Product,Country,Store,Quantity,Unit_Price,Unit_Cost
2023-03-12,Monitor,Argentina,Store_B,4,300,200
2023-03-12,Headset,Argentina,Store_A,4,100,60
2023-03-12,Headset,Argentina,Store_B,4,100,60
2023-03-12,Mouse,Spain,Store_C,8,50,20
2023-03-12,Monitor,USA,Store_B,2,300,200
2023-03-12,Keyboard,USA,Store_B,3,80,40
2023-03-12,Monitor,Spain,Store_B,7,300,200
2023-03-13,Laptop,USA,Store_A,2,1200,800
2023-03-13,Headset,Spain,Store_B,8,100,60
2023-03-13,Monitor,USA,Store_A,6,300,200
2023-03-13,Mouse,USA,Store_C,8,50,20
2023-03-13,Monitor,Spain,Store_B,3,300,200
2023-03-13,Keyboard,Spain,Store_B,4,80,40
2023-03-13,Headset,USA,Store_B,9,100,60
2023-03-13,Mouse,Spain,Store_A,6,50,20
2023-03-13,Mouse,Spain,Store_A,5,50,20
2023-03-13,Laptop,USA,Store_C,8,1200,800
2023-03-14,Monitor,USA,Store_B,6,300,200
2023-03-14,Monitor,Spain,Store_C,3,300,200
2023-03-14,Keyboard,Argentina,Store_C,1,80,40
2023-03-14,Monitor,Spain,Store_A,4,300,200
2023-03-14,Monitor,Argentina,Store_B,9,300,200
2023-03-14,Laptop,USA,Store_C,3,1200,800
2023-03-14,Monitor,Spain,Store_A,10,300,200
2023-03-15,Laptop,USA,Store_A,3,1200,800
2023-03-15,Monitor,Spain,Store_B,6,300,200
2023-03-15,Mouse,Argentina,Store_A,8,50,20
2023-03-15,Mouse,Spain,Store_A,3,50,20
2023-03-15,Laptop,Argentina,Store_C,10,1200,800
2023-03-15,Monitor,Spain,Store_B,9,300,200
2023-03-15,Headset,Argentina,Store_C,10,100,60
2023-03-16,Mouse,Argentina,Store_B,6,50,20
2023-03-16,Headset,Argentina,Store_B,8,100,60
2023-03-16,Mouse,USA,Store_A,9,50,20
2023-03-16,Headset,Argentina,Store_C,1,100,60
2023-03-16,Headset,Spain,Store_B,2,100,60
2023-03-16,Laptop,Spain,Store_B,4,1200,800
2023-03-16,Keyboard,USA,Store_B,5,80,40
2023-03-16,Laptop,Spain,Store_C,8,1200,800
2023-03-16,Mouse,USA,Store_C,1,50,20
2023-03-16,Laptop,Argentina,Store_C,6,1200,800
2023-03-16,Laptop,USA,Store_B,8,1200,800
2023-03-16,Mouse,USA,Store_B,4,50,20
2023-03-17,Laptop,Spain,Store_B,2,1200,800
2023-03-17,Headset,USA,Store_C,5,100,60
2023-03-17,Monitor,USA,Store_B,9,300,200
2023-03-17,Keyboard,USA,Store_C,4,80,40
2023-03-17,Monitor,Argentina,Store_C,5,300,200
2023-03-17,Mouse,USA,Store_A,4,50,20
2023-03-17,Headset,Argentina,Store_C,1,100,60
2023-03-17,Monitor,Argentina,Store_B,5,300,200
2023-03-17,Headset,Argentina,Store_B,7,100,60
2023-03-18,Laptop,USA,Store_C,3,1200,800
2023-03-18,Headset,Argentina,Store_A,4,100,60
2023-03-18,Laptop,Argentina,Store_B,7,1200,800
2023-03-18,Laptop,USA,Store_A,9,1200,800
2023-03-19,Mouse,USA,Store_B,5,50,20
2023-03-19,Keyboard,USA,Store_C,6,80,40
2023-03-19,Laptop,Argentina,Store_C,3,1200,800
2023-03-19,Headset,USA,Store_B,9,100,60
2023-03-19,Laptop,USA,Store_C,10,1200,800
2023-03-19,Headset,Argentina,Store_A,6,100,60
2023-03-19,Laptop,Spain,Store_A,3,1200,800
2023-03-19,Mouse,Argentina,Store_A,10,50,20
2023-03-19,Keyboard,Argentina,Store_A,8,80,40
2023-03-20,Laptop,USA,Store_A,1,1200,800
2023-03-20,Mouse,Argentina,Store_C,10,50,20
2023-03-20,Monitor,USA,Store_C,2,300,200
2023-03-20,Headset,USA,Store_B,7,100,60
2023-03-20,Headset,USA,Store_C,10,100,60
2023-03-20,Headset,USA,Store_C,3,100,60
2023-03-20,Keyboard,Spain,Store_B,6,80,40
2023-03-21,Laptop,Spain,Store_B,4,1200,800
2023-03-21,Mouse,Argentina,Store_C,10,50,20
2023-03-21,Headset,USA,Store_C,3,100,60
2023-03-21,Headset,Argentina,Store_A,10,100,60
2023-03-21,Headset,USA,Store_C,2,100,60
2023-03-21,Mouse,Argentina,Store_A,5,50,20
2023-03-21,Monitor,Argentina,Store_B,3,300,200
2023-03-21,Laptop,Argentina,Store_A,2,1200,800
2023-03-21,Headset,USA,Store_C,1,100,60
2023-03-21,Headset,Spain,Store_C,5,100,60
2023-03-21,Keyboard,USA,Store_B,3,80,40
2023-03-21,Monitor,Spain,Store_A,6,300,200
2023-03-21,Monitor,Argentina,Store_C,7,300,200
2023-03-22,Mouse,Argentina,Store_A,2,50,20
2023-03-22,Laptop,Argentina,Store_B,5,1200,800
2023-03-22,Mouse,Argentina,Store_A,6,50,20
2023-03-22,Monitor,Argentina,Store_B,1,300,200
2023-03-22,Laptop,Spain,Store_A,7,1200,800
2023-03-22,Keyboard,Argentina,Store_B,5,80,40
2023-03-22,Keyboard,Argentina,Store_B,3,80,40
2023-03-22,Mouse,USA,Store_C,6,50,20
2023-03-22,Laptop,Spain,Store_C,6,1200,800
2023-03-23,Laptop,USA,Store_A,3,1200,800
2023-03-23,Keyboard,Argentina,Store_A,7,80,40
2023-03-23,Laptop,USA,Store_C,4,1200,800
2023-03-23,Mouse,USA,Store_B,10,50,20
2023-03-24,Laptop,Spain,Store_A,3,1200,800
2023-03-24,Mouse,Argentina,Store_A,8,50,20
2023-03-24,Monitor,Argentina,Store_A,3,300,200
2023-03-24,Monitor,Argentina,Store_C,9,300,200
2023-03-24,Headset,USA,Store_C,10,100,60
2023-03-24,Mouse,Spain,Store_B,6,50,20
2023-03-24,Monitor,Argentina,Store_C,5,300,200
2023-03-24,Monitor,Argentina,Store_A,5,300,200
2023-03-25,Headset,Argentina,Store_A,1,100,60
2023-03-25,Monitor,Argentina,Store_C,9,300,200
2023-03-25,Headset,Spain,Store_A,8,100,60
2023-03-25,Mouse,USA,Store_B,6,50,20
2023-03-25,Headset,Argentina,Store_B,2,100,60
2023-03-25,Keyboard,USA,Store_C,10,80,40
2023-03-25,Laptop,USA,Store_B,7,1200,800
2023-03-26,Headset,Argentina,Store_A,6,100,60
2023-03-26,Mouse,Argentina,Store_C,7,50,20
2023-03-26,Monitor,Argentina,Store_A,10,300,200
2023-03-26,Monitor,Spain,Store_B,9,300,200
2023-03-26,Mouse,USA,Store_C,10,50,20
2023-03-26,Monitor,Spain,Store_C,9,300,200
2023-03-26,Headset,Argentina,Store_C,10,100,60
2023-03-27,Mouse,Argentina,Store_B,5,50,20
2023-03-27,Monitor,USA,Store_B,9,300,200
2023-03-27,Mouse,USA,Store_B,3,50,20
2023-03-27,Monitor,USA,Store_B,10,300,200
2023-03-27,Laptop,Argentina,Store_C,9,1200,800
2023-03-27,Laptop,Spain,Store_B,7,1200,800
2023-03-28,Mouse,Argentina,Store_B,7,50,20
2023-03-28,Laptop,USA,Store_A,6,1200,800
2023-03-28,Headset,Spain,Store_C,1,100,60
2023-03-28,Laptop,Argentina,Store_B,1,1200,800
2023-03-28,Laptop,Spain,Store_C,2,1200,800
2023-03-28,Mouse,USA,Store_A,4,50,20
2023-03-29,Monitor,USA,Store_A,10,300,200
2023-03-29,Keyboard,Spain,Store_C,1,80,40
2023-03-29,Monitor,USA,Store_A,2,300,200
2023-03-29,Keyboard,USA,Store_C,7,80,40
2023-03-29,Mouse,Argentina,Store_B,6,50,20
2023-03-30,Mouse,USA,Store_C,1,50,20
2023-03-30,Keyboard,USA,Store_C,5,80,40
2023-03-30,Keyboard,Spain,Store_A,4,80,40
2023-03-30,Laptop,USA,Store_A,6,1200,800
2023-03-30,Monitor,Spain,Store_A,10,300,200
2023-03-30,Laptop,USA,Store_C,2,1200,800
2023-03-30,Laptop,Argentina,Store_C,8,1200,800
2023-03-31,Headset,Argentina,Store_C,6,100,60
2023-03-31,Mouse,Argentina,Store_B,6,50,20
2023-03-31,Headset,Spain,Store_A,1,100,60
2023-03-31,Keyboard,Argentina,Store_A,6,80,40
2023-03-31,Monitor,Argentina,Store_C,3,300,200
2023-04-01,Mouse,USA,Store_C,2,50,20
2023-04-01,Mouse,Spain,Store_A,3,50,20
2023-04-01,Laptop,USA,Store_C,2,1200,800
2023-04-01,Keyboard,Argentina,Store_A,5,80,40
2023-04-01,Laptop,Spain,Store_A,10,1200,800
2023-04-01,Laptop,Argentina,Store_B,5,1200,800
2023-04-01,Headset,USA,Store_C,3,100,60
2023-04-01,Laptop,USA,Store_A,1,1200,800
2023-04-01,Laptop,Argentina,Store_B,3,1200,800
2023-04-01,Laptop,Argentina,Store_C,10,1200,800
2023-04-01,Headset,Spain,Store_B,4,100,60
2023-04-01,Laptop,Spain,Store_C,9,1200,800
2023-04-01,Mouse,Spain,Store_A,6,50,20
2023-04-02,Monitor,Argentina,Store_C,10,300,200
2023-04-02,Monitor,USA,Store_C,9,300,200
2023-04-02,Headset,Spain,Store_C,9,100,60
2023-04-02,Keyboard,Spain,Store_B,2,80,40
2023-04-02,Laptop,Spain,Store_A,7,1200,800
2023-04-02,Headset,USA,Store_B,3,100,60
2023-04-02,Laptop,Argentina,Store_A,3,1200,800
2023-04-02,Laptop,Spain,Store_A,7,1200,800
2023-04-02,Mouse,USA,Store_B,2,50,20
2023-04-02,Keyboard,Argentina,Store_C,4,80,40
2023-04-02,Monitor,Argentina,Store_C,10,300,200
2023-04-02,Monitor,USA,Store_C,9,300,200
2023-04-03,Laptop,Spain,Store_B,5,1200,800
2023-04-03,Monitor,Argentina,Store_C,9,300,200
2023-04-03,Keyboard,Argentina,Store_B,3,80,40
2023-04-03,Mouse,Argentina,Store_C,6,50,20
2023-04-03,Keyboard,USA,Store_C,2,80,40
2023-04-03,Keyboard,USA,Store_B,3,80,40
2023-04-03,Keyboard,Spain,Store_B,4,80,40
2023-04-04,Headset,Argentina,Store_A,1,100,60
2023-04-04,Keyboard,Spain,Store_C,5,80,40
2023-04-04,Keyboard,USA,Store_C,3,80,40
2023-04-04,Keyboard,USA,Store_C,10,80,40
2023-04-04,Mouse,Spain,Store_A,8,50,20
2023-04-04,Keyboard,Spain,Store_C,9,80,40
2023-04-04,Keyboard,Spain,Store_C,4,80,40
2023-04-05,Monitor,Spain,Store_A,8,300,200
2023-04-05,Keyboard,Argentina,Store_B,7,80,40
2023-04-05,Keyboard,Argentina,Store_C,9,80,40
2023-04-05,Laptop,Spain,Store_A,7,1200,800
2023-04-05,Mouse,Argentina,Store_C,6,50,20
2023-04-05,Mouse,Spain,Store_B,6,50,20
2023-04-05,Laptop,Spain,Store_C,1,1200,800
2023-04-05,Monitor,Spain,Store_C,3,300,200
2023-04-06,Headset,Spain,Store_C,6,100,60
2023-04-06,Monitor,USA,Store_A,3,300,200
2023-04-06,Keyboard,Spain,Store_A,8,80,40
2023-04-06,Mouse,Spain,Store_B,3,50,20
2023-04-06,Mouse,USA,Store_A,10,50,20
2023-04-06,Monitor,USA,Store_A,5,300,200
2023-04-06,Headset,Argentina,Store_A,4,100,60
2023-04-06,Keyboard,Spain,Store_A,10,80,40
2023-04-07,Monitor,Spain,Store_B,4,300,200
2023-04-07,Headset,USA,Store_A,6,100,60
2023-04-07,Keyboard,USA,Store_B,10,80,40
2023-04-07,Mouse,Spain,Store_A,6,50,20
2023-04-07,Monitor,Argentina,Store_C,2,300,200
2023-04-07,Keyboard,Spain,Store_A,4,80,40
2023-04-08,Monitor,Argentina,Store_A,2,300,200
2023-04-08,Keyboard,Spain,Store_C,9,80,40
2023-04-08,Monitor,Argentina,Store_B,9,300,200
2023-04-08,Mouse,Argentina,Store_B,5,50,20
2023-04-08,Headset,Spain,Store_A,2,100,60
2023-04-08,Headset,Spain,Store_A,3,100,60
2023-04-08,Laptop,Argentina,Store_B,7,1200,800
2023-04-09,Laptop,Spain,Store_C,4,1200,800
2023-04-09,Monitor,Argentina,Store_B,5,300,200
2023-04-09,Headset,Argentina,Store_A,2,100,60
2023-04-09,Keyboard,USA,Store_C,2,80,40
2023-04-09,Laptop,Argentina,Store_B,4,1200,800
2023-04-09,Mouse,USA,Store_B,10,50,20
2023-04-09,Mouse,Spain,Store_A,1,50,20
2023-04-09,Mouse,Spain,Store_C,7,50,20
2023-04-09,Monitor,Spain,Store_A,4,300,200
2023-04-10,Monitor,Spain,Store_A,8,300,200
2023-04-10,Mouse,Spain,Store_C,2,50,20
2023-04-10,Laptop,USA,Store_B,6,1200,800
2023-04-10,Laptop,Argentina,Store_B,10,1200,800
2023-04-10,Monitor,Argentina,Store_A,5,300,200
2023-04-11,Monitor,Argentina,Store_B,7,300,200
2023-04-11,Laptop,Argentina,Store_B,8,1200,800
2023-04-11,Keyboard,Argentina,Store_C,8,80,40
2023-04-11,Laptop,Argentina,Store_B,4,1200,800
2023-04-12,Mouse,Argentina,Store_C,3,50,20
2023-04-12,Mouse,Argentina,Store_C,2,50,20
2023-04-12,Mouse,Argentina,Store_B,10,50,20
2023-04-12,Laptop,Argentina,Store_A,5,1200,800
2023-04-12,Monitor,Spain,Store_A,6,300,200
2023-04-12,Mouse,Argentina,Store_A,4,50,20
2023-04-12,Mouse,Spain,Store_A,6,50,20
2023-04-13,Keyboard,USA,Store_A,7,80,40
2023-04-13,Mouse,USA,Store_A,9,50,20
2023-04-13,Monitor,Spain,Store_B,10,300,200
2023-04-13,Mouse,Argentina,Store_C,8,50,20
2023-04-13,Mouse,USA,Store_C,1,50,20
2023-04-13,Monitor,Argentina,Store_A,10,300,200
2023-04-13,Mouse,USA,Store_A,9,50,20
2023-04-13,Keyboard,Spain,Store_A,8,80,40
2023-04-14,Mouse,Spain,Store_C,7,50,20
2023-04-14,Headset,Argentina,Store_A,6,100,60
2023-04-14,Headset,Argentina,Store_C,3,100,60
2023-04-15,Mouse,USA,Store_C,7,50,20
2023-04-15,Mouse,Argentina,Store_C,4,50,20
2023-04-15,Laptop,USA,Store_A,4,1200,800
2023-04-15,Mouse,Spain,Store_B,6,50,20
2023-04-15,Monitor,Argentina,Store_A,8,300,200
2023-04-15,Keyboard,Argentina,Store_C,9,80,40
2023-04-16,Headset,Spain,Store_C,7,100,60
2023-04-16,Laptop,Spain,Store_C,5,1200,800
2023-04-16,Headset,Spain,Store_B,4,100,60
2023-04-16,Monitor,USA,Store_B,4,300,200
2023-04-16,Keyboard,Spain,Store_B,4,80,40
2023-04-16,Keyboard,USA,Store_A,4,80,40
2023-04-16,Headset,USA,Store_A,8,100,60
2023-04-16,Mouse,Argentina,Store_C,5,50,20
2023-04-17,Laptop,USA,Store_A,1,1200,800
2023-04-17,Laptop,Argentina,Store_C,4,1200,800
2023-04-17,Keyboard,Argentina,Store_B,3,80,40
2023-04-17,Mouse,Spain,Store_C,8,50,20
2023-04-18,Keyboard,Spain,Store_A,2,80,40
2023-04-18,Laptop,Argentina,Store_C,1,1200,800
2023-04-18,Mouse,Spain,Store_B,3,50,20
2023-04-18,Monitor,USA,Store_C,8,300,200
2023-04-18,Keyboard,Spain,Store_C,2,80,40
2023-04-18,Laptop,Argentina,Store_B,3,1200,800
2023-04-18,Keyboard,Spain,Store_B,4,80,40
2023-04-18,Mouse,USA,Store_C,5,50,20
2023-04-18,Keyboard,Spain,Store_B,2,80,40
2023-04-19,Keyboard,Argentina,Store_B,8,80,40
2023-04-19,Mouse,Spain,Store_B,6,50,20
2023-04-19,Laptop,Argentina,Store_B,6,1200,800
2023-04-19,Keyboard,Argentina,Store_A,2,80,40
2023-04-19,Keyboard,Argentina,Store_A,9,80,40
2023-04-19,Laptop,Argentina,Store_A,10,1200,800
2023-04-19,Laptop,Spain,Store_B,3,1200,800
2023-04-19,Laptop,Argentina,Store_C,10,1200,800
2023-04-20,Monitor,Argentina,Store_B,3,300,200
2023-04-20,Headset,Spain,Store_A,2,100,60
2023-04-20,Mouse,USA,Store_C,9,50,20
2023-04-20,Laptop,Argentina,Store_C,3,1200,800
2023-04-20,Monitor,Argentina,Store_C,7,300,200
2023-04-20,Monitor,Argentina,Store_C,3,300,200
2023-04-21,Mouse,USA,Store_B,9,50,20
2023-04-21,Laptop,Argentina,Store_A,7,1200,800
2023-04-21,Laptop,Spain,Store_B,3,1200,800
2023-04-21,Mouse,Spain,Store_A,6,50,20
2023-04-22,Mouse,USA,Store_B,6,50,20
2023-04-22,Headset,Spain,Store_B,3,100,60
2023-04-22,Laptop,Argentina,Store_A,6,1200,800
2023-04-23,Mouse,Spain,Store_A,4,50,20
2023-04-23,Laptop,Spain,Store_A,7,1200,800
2023-04-23,Mouse,USA,Store_C,10,50,20
2023-04-23,Keyboard,Spain,Store_B,7,80,40
2023-04-23,Headset,USA,Store_A,1,100,60
2023-04-23,Monitor,Spain,Store_A,5,300,200
2023-04-24,Monitor,Argentina,Store_A,8,300,200
2023-04-24,Keyboard,USA,Store_A,4,80,40
2023-04-24,Monitor,Spain,Store_A,6,300,200
2023-04-24,Mouse,USA,Store_C,3,50,20
2023-04-24,Headset,Argentina,Store_C,7,100,60
2023-04-24,Laptop,Argentina,Store_C,2,1200,800
2023-04-24,Mouse,Spain,Store_C,7,50,20
2023-04-25,Mouse,USA,Store_C,6,50,20
2023-04-25,Laptop,Spain,Store_C,5,1200,800
2023-04-25,Headset,Argentina,Store_C,2,100,60
2023-04-25,Keyboard,Argentina,Store_B,9,80,40
2023-04-25,Mouse,Spain,Store_B,5,50,20
2023-04-25,Headset,USA,Store_A,7,100,60
2023-04-26,Mouse,Spain,Store_C,7,50,20
2023-04-26,Laptop,USA,Store_C,7,1200,800
2023-04-26,Monitor,Spain,Store_A,8,300,200
2023-04-26,Keyboard,Spain,Store_C,7,80,40
2023-04-26,Mouse,Spain,Store_A,4,50,20
2023-04-26,Headset,Spain,Store_B,4,100,60
2023-04-26,Mouse,USA,Store_C,3,50,20
2023-04-27,Mouse,Argentina,Store_A,5,50,20
2023-04-27,Headset,Argentina,Store_A,7,100,60
2023-04-27,Monitor,USA,Store_A,6,300,200
2023-04-27,Headset,Argentina,Store_C,5,100,60
2023-04-27,Keyboard,Spain,Store_C,9,80,40
2023-04-27,Headset,Argentina,Store_B,3,100,60
2023-04-28,Monitor,USA,Store_B,7,300,200
2023-04-28,Keyboard,USA,Store_B,10,80,40
2023-04-28,Monitor,USA,Store_C,10,300,200
2023-04-28,Headset,USA,Store_B,1,100,60
2023-04-28,Monitor,Spain,Store_C,5,300,200
2023-04-28,Headset,Argentina,Store_A,7,100,60
2023-04-29,Keyboard,USA,Store_B,4,80,40
2023-04-29,Laptop,Argentina,Store_C,1,1200,800
2023-04-29,Laptop,Spain,Store_C,4,1200,800
2023-04-29,Mouse,Argentina,Store_B,2,50,20
2023-04-30,Monitor,Spain,Store_B,7,300,200
2023-04-30,Keyboard,Spain,Store_B,8,80,40
2023-04-30,Keyboard,Argentina,Store_C,7,80,40
2023-04-30,Headset,Argentina,Store_A,9,100,60
2023-04-30,Monitor,USA,Store_A,3,300,200
2023-04-30,Mouse,Spain,Store_A,3,50,20
2023-04-30,Monitor,USA,Store_C,2,300,200
2023-04-30,Mouse,USA,Store_C,9,50,20
2023-04-30,Monitor,USA,Store_B,3,300,200
2023-04-30,Headset,Argentina,Store_A,1,100,60
2023-04-30,Monitor,Argentina,Store_A,5,300,200
2023-04-30,Keyboard,Spain,Store_A,9,80,40
2023-05-01,Mouse,Argentina,Store_B,2,50,20
2023-05-01,Monitor,Argentina,Store_A,2,300,200
2023-05-01,Monitor,USA,Store_B,5,300,200
2023-05-01,Mouse,Spain,Store_C,10,50,20
2023-05-01,Headset,USA,Store_C,10,100,60
2023-05-02,Monitor,USA,Store_C,1,300,200
2023-05-02,Keyboard,Spain,Store_C,5,80,40
2023-05-02,Monitor,Argentina,Store_C,10,300,200
2023-05-02,Headset,Argentina,Store_C,9,100,60
2023-05-02,Laptop,USA,Store_C,9,1200,800
2023-05-02,Mouse,Spain,Store_B,10,50,20
2023-05-02,Mouse,Argentina,Store_A,5,50,20
2023-05-02,Headset,Spain,Store_B,4,100,60
2023-05-03,Headset,Argentina,Store_C,2,100,60
2023-05-03,Laptop,Argentina,Store_C,2,1200,800
2023-05-03,Monitor,USA,Store_C,4,300,200
2023-05-03,Laptop,USA,Store_B,8,1200,800
2023-05-03,Monitor,Spain,Store_C,3,300,200
2023-05-03,Monitor,Argentina,Store_C,3,300,200
2023-05-04,Laptop,USA,Store_C,5,1200,800
2023-05-04,Headset,USA,Store_C,5,100,60
2023-05-04,Monitor,Argentina,Store_C,8,300,200
2023-05-04,Keyboard,Spain,Store_A,3,80,40
2023-05-04,Headset,Spain,Store_B,4,100,60
2023-05-05,Keyboard,Spain,Store_C,8,80,40
2023-05-05,Mouse,Argentina,Store_B,1,50,20
2023-05-05,Mouse,Spain,Store_C,6,50,20
2023-05-05,Headset,Argentina,Store_C,4,100,60
2023-05-06,Monitor,Spain,Store_C,6,300,200
2023-05-06,Monitor,USA,Store_B,4,300,200
2023-05-06,Mouse,Spain,Store_B,3,50,20
2023-05-06,Monitor,USA,Store_A,9,300,200
2023-05-06,Headset,USA,Store_B,2,100,60
2023-05-06,Headset,USA,Store_B,3,100,60
2023-05-06,Keyboard,Argentina,Store_A,8,80,40
2023-05-06,Mouse,Spain,Store_C,6,50,20
2023-05-06,Keyboard,USA,Store_B,4,80,40
2023-05-07,Mouse,USA,Store_A,9,50,20
2023-05-07,Laptop,Spain,Store_B,8,1200,800
2023-05-07,Monitor,Spain,Store_C,8,300,200
2023-05-07,Keyboard,USA,Store_C,5,80,40
2023-05-07,Monitor,USA,Store_C,9,300,200
2023-05-08,Keyboard,USA,Store_B,6,80,40
2023-05-08,Mouse,Argentina,Store_B,7,50,20
2023-05-08,Mouse,Spain,Store_C,4,50,20
2023-05-08,Monitor,Spain,Store_B,4,300,200
2023-05-08,Headset,Spain,Store_B,6,100,60
2023-05-08,Keyboard,USA,Store_C,4,80,40
2023-05-08,Headset,USA,Store_A,2,100,60
2023-05-08,Headset,Spain,Store_A,2,100,60
2023-05-08,Monitor,Spain,Store_A,6,300,200
2023-05-09,Mouse,USA,Store_A,8,50,20
2023-05-09,Mouse,USA,Store_B,10,50,20
2023-05-09,Laptop,Argentina,Store_C,10,1200,800
2023-05-09,Monitor,Spain,Store_B,2,300,200
2023-05-09,Laptop,USA,Store_C,9,1200,800
2023-05-09,Headset,Argentina,Store_C,10,100,60
2023-05-09,Mouse,Argentina,Store_C,2,50,20
2023-05-09,Laptop,Argentina,Store_C,2,1200,800
2023-05-09,Keyboard,Spain,Store_C,4,80,40
2023-05-09,Laptop,Spain,Store_C,8,1200,800
2023-05-10,Laptop,Spain,Store_B,8,1200,800
2023-05-10,Laptop,Argentina,Store_B,2,1200,800
2023-05-10,Mouse,Argentina,Store_A,8,50,20
2023-05-10,Laptop,Argentina,Store_B,9,1200,800
2023-05-10,Mouse,USA,Store_B,3,50,20
2023-05-10,Mouse,Argentina,Store_C,8,50,20
2023-05-11,Mouse,Spain,Store_C,7,50,20
2023-05-11,Mouse,Argentina,Store_B,9,50,20
2023-05-11,Keyboard,Argentina,Store_A,6,80,40
2023-05-11,Monitor,Spain,Store_C,10,300,200
2023-05-11,Keyboard,Spain,Store_A,6,80,40
2023-05-11,Mouse,Spain,Store_C,4,50,20
2023-05-11,Laptop,Spain,Store_B,2,1200,800
2023-05-11,Monitor,Argentina,Store_A,8,300,200
2023-05-11,Laptop,USA,Store_C,4,1200,800
2023-05-11,Keyboard,Spain,Store_A,8,80,40
2023-05-12,Keyboard,Spain,Store_A,2,80,40
2023-05-12,Laptop,USA,Store_A,9,1200,800
2023-05-12,Mouse,Argentina,Store_B,1,50,20
2023-05-12,Laptop,Spain,Store_B,1,1200,800
2023-05-13,Laptop,Argentina,Store_B,4,1200,800
2023-05-13,Laptop,USA,Store_C,5,1200,800
2023-05-13,Mouse,Spain,Store_C,9,50,20
2023-05-13,Mouse,Spain,Store_B,2,50,20
2023-05-13,Laptop,USA,Store_B,6,1200,800
2023-05-13,Monitor,Argentina,Store_A,6,300,200
2023-05-14,Laptop,USA,Store_C,6,1200,800
2023-05-14,Headset,Spain,Store_A,8,100,60
2023-05-14,Keyboard,USA,Store_C,4,80,40
2023-05-14,Headset,Spain,Store_A,4,100,60
2023-05-15,Monitor,Spain,Store_B,9,300,200
2023-05-15,Monitor,USA,Store_A,7,300,200
2023-05-15,Mouse,USA,Store_A,9,50,20
2023-05-15,Mouse,Spain,Store_A,1,50,20
2023-05-15,Headset,USA,Store_C,3,100,60
2023-05-15,Monitor,Spain,Store_A,1,300,200
2023-05-15,Headset,Spain,Store_B,10,100,60
2023-05-15,Mouse,USA,Store_B,8,50,20
2023-05-15,Keyboard,Argentina,Store_A,4,80,40
2023-05-15,Keyboard,Argentina,Store_B,6,80,40
2023-05-16,Monitor,Argentina,Store_A,1,300,200
2023-05-16,Mouse,USA,Store_A,9,50,20
2023-05-16,Mouse,USA,Store_A,1,50,20
2023-05-16,Monitor,Argentina,Store_C,8,300,200
2023-05-16,Keyboard,USA,Store_C,2,80,40
2023-05-16,Mouse,Argentina,Store_C,6,50,20
2023-05-16,Keyboard,Argentina,Store_C,8,80,40
2023-05-16,Mouse,Spain,Store_B,10,50,20
2023-05-16,Monitor,USA,Store_A,3,300,200
2023-05-16,Mouse,Spain,Store_A,1,50,20
2023-05-16,Headset,Argentina,Store_B,2,100,60
2023-05-17,Mouse,USA,Store_A,6,50,20
2023-05-17,Laptop,Argentina,Store_B,10,1200,800
2023-05-17,Laptop,Spain,Store_C,6,1200,800
2023-05-17,Headset,Spain,Store_A,10,100,60
2023-05-18,Headset,USA,Store_C,9,100,60
2023-05-18,Laptop,Argentina,Store_C,6,1200,800
2023-05-18,Headset,Argentina,Store_A,3,100,60
2023-05-18,Keyboard,USA,Store_B,4,80,40
2023-05-18,Mouse,Argentina,Store_B,1,50,20
2023-05-18,Laptop,USA,Store_B,9,1200,800
2023-05-18,Monitor,Spain,Store_A,5,300,200
2023-05-18,Mouse,USA,Store_C,5,50,20
2023-05-19,Headset,USA,Store_A,8,100,60
2023-05-19,Mouse,Spain,Store_C,10,50,20
2023-05-19,Monitor,Spain,Store_C,2,300,200
2023-05-19,Keyboard,Argentina,Store_B,9,80,40
2023-05-19,Headset,Spain,Store_B,10,100,60
2023-05-19,Mouse,USA,Store_A,8,50,20
2023-05-19,Headset,Spain,Store_B,3,100,60
2023-05-19,Monitor,Argentina,Store_C,8,300,200
2023-05-19,Headset,Spain,Store_C,5,100,60
2023-05-19,Keyboard,Argentina,Store_B,1,80,40
2023-05-20,Mouse,Argentina,Store_A,8,50,20
2023-05-20,Monitor,USA,Store_B,4,300,200
2023-05-20,Monitor,USA,Store_C,9,300,200
2023-05-21,Mouse,USA,Store_B,1,50,20
2023-05-21,Monitor,Spain,Store_B,4,300,200
2023-05-21,Monitor,USA,Store_C,10,300,200
2023-05-21,Monitor,Spain,Store_C,2,300,200
2023-05-21,Laptop,Argentina,Store_A,7,1200,800
2023-05-21,Headset,Argentina,Store_C,4,100,60
2023-05-21,Laptop,Spain,Store_B,5,1200,800
2023-05-21,Mouse,Spain,Store_A,4,50,20
2023-05-21,Keyboard,USA,Store_A,4,80,40
2023-05-22,Laptop,USA,Store_B,2,1200,800
2023-05-22,Headset,USA,Store_A,9,100,60
2023-05-22,Mouse,USA,Store_A,9,50,20
2023-05-22,Keyboard,Argentina,Store_C,4,80,40
2023-05-22,Laptop,Spain,Store_C,1,1200,800
2023-05-22,Keyboard,Spain,Store_C,6,80,40
2023-05-23,Headset,Argentina,Store_A,9,100,60
2023-05-23,Monitor,Argentina,Store_C,1,300,200
2023-05-23,Mouse,Argentina,Store_B,9,50,20
2023-05-23,Mouse,USA,Store_B,9,50,20
2023-05-23,Monitor,USA,Store_A,1,300,200
